sr,sg,sb,cr,cg,cb,mr,mg,mb,tr,tg,tb,y_matrix,y_target,rr,rg,rb
0.69803923,0.28627452,0.3137255,0.67058825,0.30980393,0.32156864,0.6693836,0.43679944,0.19847703,0.5697684,0.37179658,0.16894042,0.46903995,0.3873561,0.100819826,-0.061992645,0.15262821
0.7372549,0.2784314,0.30980393,0.69411767,0.29803923,0.3137255,0.703941,0.43531787,0.19280852,0.6008717,0.3715797,0.16457798,0.47491798,0.38337806,0.09324598,-0.07354048,0.14914753
0.64705884,0.27450982,0.29803923,0.60784316,0.29411766,0.29803923,0.6216,0.4146314,0.18966745,0.524134,0.34961778,0.15992786,0.4423905,0.36109886,0.08370918,-0.05550012,0.13811137
0.627451,0.25490198,0.28627452,0.59607846,0.27450982,0.2901961,0.60177493,0.39134187,0.18145262,0.5021664,0.32656515,0.15141775,0.42092595,0.34400785,0.093912065,-0.05205533,0.13877834
0.6627451,0.15294118,0.2,0.6117647,0.1764706,0.2,0.6209499,0.2873651,0.11163947,0.51522374,0.23843683,0.092631154,0.34559783,0.27071294,0.09654099,-0.06196624,0.10736885
0.6431373,0.2627451,0.23921569,0.6039216,0.2784314,0.2627451,0.6136469,0.39112243,0.14616342,0.5120207,0.32634854,0.12195726,0.4207451,0.34649804,0.091900885,-0.047917157,0.14078785
0.6392157,0.26666668,0.29803923,0.61960787,0.28627452,0.30588236,0.6139546,0.40629867,0.1898435,0.5163632,0.3417153,0.15966685,0.43481827,0.35855687,0.10324466,-0.055440784,0.14621551
0.654902,0.27450982,0.31764707,0.6313726,0.29803923,0.3254902,0.6298594,0.4200059,0.20359914,0.53266835,0.35519648,0.17218259,0.44899616,0.37088785,0.09870422,-0.05715725,0.15330762
0.6509804,0.23137255,0.27058825,0.6117647,0.2509804,0.27058825,0.62033004,0.37073708,0.16748126,0.51726913,0.30914325,0.13965611,0.40912548,0.32909885,0.094495595,-0.05816284,0.13093214
0.67058825,0.36862746,0.43137255,0.6666667,0.40784314,0.44705883,0.65774965,0.53097236,0.2900838,0.5685719,0.45898312,0.25075424,0.54053307,0.4657004,0.09809476,-0.05113998,0.19630459
0.72156864,0.27058825,0.32156864,0.6784314,0.29803923,0.3254902,0.68993396,0.42816433,0.2021328,0.5866569,0.3640719,0.17187531,0.46749708,0.38089254,0.09177446,-0.06603268,0.1536149
0.6784314,0.24705882,0.28235295,0.6431373,0.27058825,0.29411766,0.6469424,0.39177787,0.17504424,0.54268533,0.3286415,0.14683525,0.43037763,0.35149097,0.100451946,-0.058053255,0.1472824
0.6,0.21960784,0.24705882,0.5764706,0.23921569,0.2509804,0.5720719,0.34693062,0.15290171,0.47618297,0.28877917,0.12727278,0.38078675,0.3117655,0.100287646,-0.049563482,0.12370762
0.6509804,0.19607843,0.24705882,0.6117647,0.21568628,0.23921569,0.61633265,0.33407712,0.14874388,0.51304936,0.2780934,0.1238178,0.38070357,0.30159137,0.098715365,-0.06240712,0.115397885
0.7176471,0.28235295,0.31764707,0.6784314,0.30588236,0.32156864,0.6870181,0.43728748,0.19997026,0.5860301,0.37300858,0.17057571,0.47324592,0.38621885,0.092401266,-0.067126215,0.15099293
0.6,0.2901961,0.3137255,0.5568628,0.30588236,0.30980393,0.58125275,0.4243466,0.2048014,0.48999557,0.35772383,0.1726474,0.4418537,0.35952392,0.0668672,-0.051841468,0.13715653
0.627451,0.27450982,0.30980393,0.58431375,0.2901961,0.30980393,0.60462826,0.41389304,0.19955558,0.50906795,0.34847805,0.16801621,0.43896815,0.35414118,0.0752458,-0.058281958,0.14178772
0.70980394,0.2784314,0.32156864,0.67058825,0.30980393,0.32941177,0.679896,0.4333011,0.20318991,0.5787446,0.3688368,0.17296036,0.46911314,0.38792238,0.091843665,-0.059032857,0.15645142
0.6627451,0.2509804,0.2784314,0.62352943,0.27058825,0.2784314,0.6328445,0.39192903,0.17330435,0.5296977,0.32804883,0.14505762,0.42736295,0.3461898,0.09383172,-0.057460576,0.13337377
0.68235296,0.34509805,0.35686275,0.65882355,0.36078432,0.3764706,0.6621364,0.49616176,0.23357747,0.5710669,0.42792025,0.2014515,0.5124894,0.42528,0.087756634,-0.06713593,0.1750191
0.6862745,0.27058825,0.31764707,0.6509804,0.29411766,0.32156864,0.6578667,0.42159232,0.2014675,0.5576179,0.3573481,0.17076693,0.45593122,0.37196863,0.09336251,-0.063230455,0.1508017
0.64705884,0.25490198,0.28627452,0.6156863,0.2784314,0.2901961,0.61945826,0.39453787,0.18021947,0.5183923,0.33016816,0.15081628,0.42688215,0.35098118,0.09729397,-0.051736772,0.13937981
0.67058825,0.20392157,0.21176471,0.6313726,0.22745098,0.23921569,0.63245296,0.33695456,0.12186302,0.5254044,0.27992186,0.101236574,0.38424793,0.31417412,0.10596818,-0.052470878,0.13797912
0.654902,0.23137255,0.2901961,0.61960787,0.25490198,0.29411766,0.6250528,0.37547237,0.18165956,0.52130294,0.3131493,0.15150666,0.41453987,0.3352698,0.09830493,-0.058247328,0.142611
0.59607846,0.21568628,0.2509804,0.54901963,0.22745098,0.2509804,0.5684865,0.34358346,0.15587473,0.473635,0.28625685,0.12986715,0.3778453,0.2975153,0.07538465,-0.058805868,0.121113256
0.6156863,0.22352941,0.27058825,0.5764706,0.24313726,0.2627451,0.587928,0.3579299,0.16938373,0.48940706,0.29795045,0.14099957,0.39321446,0.3154196,0.08706355,-0.05481319,0.12174554
0.7294118,0.13333334,0.21568628,0.67058825,0.1764706,0.21960784,0.6805922,0.28387246,0.1181937,0.5622785,0.23452428,0.097647,0.3562531,0.2846345,0.108309746,-0.058053687,0.12196085
0.6509804,0.27058825,0.34509805,0.6117647,0.28235295,0.33333334,0.6276973,0.421574,0.22388211,0.53071934,0.35644168,0.18929277,0.45112246,0.35606667,0.08104539,-0.07408872,0.14404057
0.65882355,0.24705882,0.27450982,0.627451,0.27450982,0.28235295,0.6287846,0.38694346,0.1705074,0.5252411,0.3232245,0.14242952,0.42273217,0.3501114,0.102209926,-0.048714697,0.13992344
0.68235296,0.3529412,0.3529412,0.65882355,0.36862746,0.37254903,0.6624712,0.50239694,0.2310097,0.5717718,0.43361345,0.199382,0.5168346,0.43060628,0.08705175,-0.06498599,0.17316702
0.6784314,0.22745098,0.2784314,0.63529414,0.25882354,0.27450982,0.6452752,0.37332273,0.17136621,0.53819376,0.31137097,0.14292853,0.41655853,0.33999375,0.09710038,-0.052547425,0.13158129
0.5921569,0.26666668,0.30588236,0.5686275,0.28235295,0.30980393,0.57198894,0.40026668,0.19857305,0.4776584,0.334256,0.16582502,0.42221257,0.34519687,0.090969086,-0.05190304,0.14397891
0.67058825,0.3372549,0.34901962,0.64705884,0.35686275,0.36078432,0.6504799,0.4855514,0.2282302,0.56089294,0.4186791,0.19679731,0.50203663,0.41884157,0.086165905,-0.061816335,0.16398701
0.6039216,0.27058825,0.2901961,0.57254905,0.2784314,0.29411766,0.5819361,0.40243462,0.1864518,0.48661926,0.33651876,0.15591235,0.4250027,0.34209335,0.08592978,-0.05808738,0.1382053
0.6313726,0.21176471,0.24313726,0.5921569,0.23529412,0.25490198,0.5995561,0.34417066,0.14772645,0.49806592,0.285911,0.12271997,0.38428232,0.31257883,0.09409097,-0.050616875,0.132182
0.6313726,0.21960784,0.23529412,0.6,0.23921569,0.24313726,0.5996536,0.34958658,0.1422737,0.49888697,0.29084155,0.118365824,0.38778284,0.31620157,0.10111305,-0.051625863,0.12477143
0.6431373,0.20784314,0.23137255,0.5882353,0.22745098,0.23137255,0.6091684,0.3401034,0.13817298,0.5064983,0.28278187,0.114885114,0.38272724,0.30443686,0.08173704,-0.055330887,0.116487436
0.69411767,0.28235295,0.3019608,0.6666667,0.30588236,0.31764707,0.66484916,0.43017542,0.18991008,0.5644834,0.36523604,0.16124122,0.46271992,0.3834345,0.10218328,-0.05935368,0.15640585
0.6745098,0.31764707,0.34509805,0.6431373,0.32941177,0.34117648,0.65234935,0.4677354,0.22430557,0.56157297,0.4026486,0.19309276,0.4894087,0.39695922,0.08156431,-0.07323682,0.14808372
0.6745098,0.1254902,0.1764706,0.627451,0.16078432,0.1764706,0.6281346,0.25967714,0.092479415,0.5258679,0.21739905,0.07742282,0.3259395,0.26113018,0.10158312,-0.056614727,0.09904777
0.6431373,0.23529412,0.2784314,0.6117647,0.25490198,0.28235295,0.6140172,0.3746243,0.1739031,0.51196706,0.31236148,0.14500026,0.41102716,0.33275297,0.099797666,-0.057459503,0.13735269
0.6313726,0.21960784,0.24705882,0.5882353,0.23921569,0.25490198,0.6003653,0.35204422,0.15092866,0.49970657,0.29301962,0.1256236,0.39031672,0.3145498,0.08852875,-0.053803936,0.12927838
0.6745098,0.19215687,0.27450982,0.62352943,0.21176471,0.26666668,0.6389273,0.34011966,0.16730043,0.53185976,0.28312448,0.13926524,0.39116862,0.30326983,0.09166968,-0.07135977,0.12740144
0.5803922,0.23137255,0.25490198,0.5372549,0.23921569,0.25490198,0.55572104,0.3559546,0.16038065,0.4616453,0.2956965,0.13323046,0.3843045,0.30371138,0.075609624,-0.05648081,0.12167151
0.70980394,0.25490198,0.29803923,0.6745098,0.28627452,0.30588236,0.6767567,0.40722272,0.18492836,0.5723737,0.34441265,0.156405,0.448476,0.37022904,0.102136135,-0.058138132,0.14947736
0.63529414,0.2627451,0.29411766,0.59607846,0.28235295,0.29411766,0.60989475,0.40131304,0.18704654,0.5115369,0.3365932,0.15688151,0.43018746,0.3499004,0.08454156,-0.054240257,0.13723615
0.7058824,0.22745098,0.2784314,0.6666667,0.25490198,0.28235295,0.6700319,0.37779713,0.1696398,0.5602614,0.3159031,0.14184792,0.42489728,0.3444251,0.10640526,-0.061001122,0.14050503
0.5921569,0.23137255,0.23529412,0.54901963,0.24313726,0.23529412,0.5651449,0.35377616,0.14521581,0.46964666,0.29399505,0.12067723,0.38365507,0.3076016,0.07937297,-0.050857797,0.114616886
0.7294118,0.22745098,0.2784314,0.6862745,0.25882354,0.28235295,0.6912519,0.38163233,0.16816002,0.58049047,0.32048222,0.14121523,0.43204474,0.35139844,0.10578406,-0.06165868,0.14113772
0.6666667,0.3372549,0.32941177,0.6431373,0.3529412,0.34117648,0.64575714,0.48081613,0.21405187,0.5564406,0.41431308,0.18444574,0.4966222,0.41378742,0.086696684,-0.061371893,0.15673074
0.74509805,0.15686275,0.20392157,0.68235296,0.1882353,0.2,0.6957432,0.3051347,0.109503835,0.5791818,0.25401393,0.0911581,0.3740535,0.2941341,0.10317117,-0.06577863,0.1088419
0.6862745,0.34117648,0.40392157,0.654902,0.35686275,0.39607844,0.66823375,0.5031043,0.26779214,0.57639635,0.43396115,0.23098865,0.52122134,0.42305726,0.078505635,-0.0770984,0.16508979
0.6901961,0.20392157,0.24705882,0.6392157,0.22745098,0.24705882,0.6522714,0.3475235,0.1465948,0.54345685,0.28954825,0.12213927,0.39780584,0.31640783,0.095758855,-0.062097266,0.124919556
0.68235296,0.2509804,0.29411766,0.64705884,0.27450982,0.2901961,0.6514768,0.39840192,0.18361117,0.54823536,0.335266,0.15451376,0.43669775,0.3548463,0.09882349,-0.060756177,0.13568233
0.64705884,0.25882354,0.2784314,0.63529414,0.28627452,0.29411766,0.6192698,0.39642662,0.17460808,0.51848346,0.33190808,0.14619057,0.4277878,0.36104235,0.11681068,-0.045633554,0.14792709
0.6156863,0.3019608,0.29803923,0.5882353,0.30980393,0.3019608,0.5953086,0.43420812,0.19275072,0.50331104,0.36710665,0.16296348,0.4510249,0.36843216,0.08492428,-0.057302713,0.13899732
0.69411767,0.24705882,0.28627452,0.654902,0.26666668,0.28627452,0.6613263,0.39515388,0.17694269,0.5564354,0.33247977,0.14887837,0.4359873,0.3506212,0.098466575,-0.065813094,0.13739616
0.6901961,0.13725491,0.2,0.6431373,0.17254902,0.20784314,0.64456266,0.2777308,0.10927864,0.53547096,0.23072508,0.09078332,0.343557,0.2751443,0.10766631,-0.058176056,0.11705982
0.60784316,0.28627452,0.29411766,0.5882353,0.30588236,0.30980393,0.58685404,0.41800177,0.18972458,0.49393296,0.35181636,0.15968403,0.43741813,0.3661937,0.094302356,-0.04593399,0.1501199
0.67058825,0.24705882,0.30588236,0.63529414,0.27450982,0.29411766,0.64129233,0.39541477,0.19284743,0.53883815,0.3322425,0.16203773,0.43306297,0.35262823,0.09645599,-0.05773267,0.13207993
0.7411765,0.28627452,0.29803923,0.7019608,0.29803923,0.30980393,0.7073381,0.4405538,0.18422413,0.6047267,0.37664402,0.1574993,0.47876516,0.38476235,0.09723413,-0.07860479,0.15230463
0.65882355,0.24705882,0.26666668,0.6313726,0.27058825,0.28235295,0.62831014,0.38530502,0.16473742,0.5243442,0.32154894,0.13747847,0.42104292,0.34814042,0.107028365,-0.05096069,0.14487448
0.7058824,0.28627452,0.31764707,0.6666667,0.30588236,0.30980393,0.67669415,0.43889707,0.20086876,0.576988,0.37422866,0.17127214,0.4722671,0.38286823,0.089678705,-0.06834629,0.13853179
0.61960787,0.22745098,0.25882354,0.57254905,0.2509804,0.25882354,0.591039,0.35963863,0.16064073,0.49192613,0.2993299,0.13370247,0.39446673,0.3199122,0.08062291,-0.0483495,0.12512107
0.6156863,0.32156864,0.34117648,0.58431375,0.33333334,0.3372549,0.599348,0.4608554,0.22527865,0.5112565,0.3931194,0.19216745,0.4732903,0.38697493,0.073057234,-0.05978605,0.14508747
0.6627451,0.18039216,0.2627451,0.6313726,0.21568628,0.25490198,0.62674755,0.32516286,0.15890954,0.5222569,0.27095208,0.13241632,0.37727627,0.30689254,0.10911566,-0.0552658,0.12248565
0.6901961,0.27058825,0.30980393,0.64705884,0.29411766,0.3019608,0.66092896,0.42059308,0.19545089,0.5600258,0.3563817,0.16561167,0.45543322,0.36971924,0.08703303,-0.062264055,0.13634913
0.6627451,0.2509804,0.26666668,0.6313726,0.27450982,0.27058825,0.6321328,0.38947138,0.1646494,0.5285565,0.32565567,0.13767125,0.4248291,0.35009572,0.102816045,-0.05114585,0.132917
0.7372549,0.14509805,0.21176471,0.68235296,0.19215687,0.22352941,0.6882863,0.2949132,0.115291245,0.5713279,0.24479951,0.09570016,0.3655756,0.29863766,0.111025035,-0.052642643,0.12782925
0.68235296,0.27450982,0.31764707,0.6509804,0.3019608,0.3254902,0.6546161,0.42448032,0.20187274,0.5553844,0.36013433,0.17127132,0.4573349,0.37786117,0.095596015,-0.058173537,0.15421888
0.6039216,0.23137255,0.2627451,0.5647059,0.24313726,0.25882354,0.5774155,0.36142826,0.16467084,0.48066017,0.30086508,0.13707757,0.39314127,0.3126353,0.08404574,-0.05772783,0.121745974
0.63529414,0.22352941,0.2509804,0.6,0.2509804,0.25882354,0.60442525,0.35702986,0.15372562,0.50304,0.2971423,0.12793995,0.39494753,0.32574826,0.09696001,-0.04616189,0.13088359
0.72156864,0.27450982,0.30588236,0.67058825,0.30980393,0.32156864,0.6892711,0.42841467,0.19075146,0.58578557,0.36409348,0.16211249,0.46671346,0.3873561,0.08480269,-0.05428955,0.15945615
0.65882355,0.26666668,0.29803923,0.627451,0.29411766,0.30588236,0.631638,0.40949467,0.18861035,0.5322125,0.3450365,0.15892138,0.44077447,0.36583376,0.09523851,-0.050918847,0.14696099
0.6627451,0.22352941,0.28627452,0.61960787,0.24705882,0.2784314,0.63131696,0.36887717,0.17796412,0.5263944,0.30757114,0.14838715,0.41088793,0.32852787,0.09321344,-0.06051232,0.13004424
0.6666667,0.22352941,0.23921569,0.627451,0.2509804,0.25490198,0.63200694,0.3596858,0.14309761,0.52790505,0.30043966,0.11952709,0.40194362,0.33130118,0.099545956,-0.04945925,0.13537489
0.6313726,0.21960784,0.23921569,0.5882353,0.23529412,0.24313726,0.5998908,0.35040578,0.14515868,0.49920577,0.29159403,0.12079539,0.38862747,0.3108957,0.08902955,-0.05629991,0.122341864
0.59607846,0.29803923,0.29803923,0.57254905,0.31764707,0.3019608,0.57733923,0.42748493,0.19382527,0.4868313,0.36046928,0.16343981,0.44247374,0.37070665,0.08571774,-0.042822212,0.13852099
0.6784314,0.24313726,0.2784314,0.6431373,0.26666668,0.28235295,0.64641917,0.38743147,0.17200063,0.54096675,0.32422853,0.14394161,0.42693818,0.34783688,0.10217053,-0.057561845,0.13841134
0.67058825,0.20392157,0.2784314,0.627451,0.23529412,0.28235295,0.6364858,0.35088122,0.17090786,0.5306042,0.2925109,0.14247674,0.39860666,0.3220643,0.09684682,-0.05721678,0.13987622
0.6862745,0.28235295,0.29803923,0.654902,0.30588236,0.32156864,0.65753865,0.4280778,0.18751836,0.558392,0.36353028,0.15924348,0.45949277,0.38121647,0.09650999,-0.057647914,0.16232516
0.7176471,0.27058825,0.3019608,0.6745098,0.29803923,0.30588236,0.6852112,0.42342907,0.1879545,0.5817952,0.35952273,0.15958734,0.46208268,0.37864316,0.09271461,-0.061483502,0.14629503
0.7254902,0.27058825,0.32156864,0.6901961,0.29803923,0.32941177,0.69347066,0.42880353,0.20188618,0.5901331,0.36490536,0.17180209,0.4686883,0.38367686,0.100063026,-0.06686613,0.15760969
0.654902,0.25882354,0.27450982,0.61960787,0.27058825,0.2784314,0.6261059,0.3968858,0.17122984,0.5248021,0.33266973,0.14352487,0.42932564,0.3453561,0.09480578,-0.062081486,0.13490652
0.67058825,0.23921569,0.28235295,0.63529414,0.25882354,0.27450982,0.63929707,0.38344508,0.17522028,0.53404444,0.32031545,0.14637236,0.42280537,0.33999375,0.101249695,-0.061491907,0.12813745
0.6509804,0.2509804,0.3019608,0.6156863,0.26666668,0.2901961,0.6236578,0.39492673,0.1913542,0.5225699,0.33091354,0.16033784,0.42885703,0.3425671,0.0931164,-0.06424686,0.12985826
0.72156864,0.26666668,0.3019608,0.6784314,0.2901961,0.3019608,0.6884619,0.4205411,0.18754926,0.5846078,0.35710272,0.15925756,0.46067905,0.3735843,0.09382361,-0.06690663,0.14270324
0.6156863,0.25882354,0.28627452,0.5921569,0.2784314,0.2901961,0.59145087,0.39295143,0.18235111,0.49327633,0.32772568,0.15208277,0.41994706,0.34597886,0.09888056,-0.049294293,0.13811332
0.60784316,0.21176471,0.23529412,0.57254905,0.22352941,0.23137255,0.5778616,0.33869702,0.14343627,0.48138374,0.28214929,0.11948862,0.37544557,0.29829726,0.091165304,-0.05861987,0.11188393
0.7372549,0.24705882,0.3019608,0.6901961,0.27058825,0.3019608,0.70117855,0.40546197,0.18576972,0.5932313,0.34304062,0.15717025,0.45246953,0.36206195,0.09696478,-0.07245237,0.14479055
0.67058825,0.22352941,0.25490198,0.63529414,0.24705882,0.25882354,0.6364925,0.36360186,0.15439093,0.53124714,0.30347952,0.12886207,0.4065134,0.33044708,0.104047,-0.0564207,0.12996148
0.6666667,0.22745098,0.27450982,0.6156863,0.25490198,0.27450982,0.63442796,0.37058592,0.16922112,0.52899104,0.30899745,0.1410979,0.4121402,0.3330204,0.086695254,-0.054095477,0.13341191
0.6862745,0.2784314,0.32156864,0.64705884,0.29803923,0.3137255,0.65867597,0.4294659,0.20466968,0.559269,0.3646512,0.17378108,0.46196565,0.37337336,0.08778983,-0.066611975,0.13994442
0.6,0.23137255,0.28627452,0.56078434,0.24313726,0.27058825,0.5753022,0.36570433,0.1822274,0.47906062,0.30452612,0.15174282,0.3970178,0.31265098,0.08172372,-0.061388865,0.11884543
0.61960787,0.2627451,0.2509804,0.58431375,0.2784314,0.27058825,0.5931386,0.38974488,0.15629819,0.49472618,0.32507917,0.1303655,0.41613153,0.3428957,0.08958757,-0.046647787,0.14022274
0.6745098,0.25490198,0.28627452,0.6392157,0.26666668,0.28235295,0.644215,0.39901227,0.17849305,0.5419321,0.33566055,0.15015347,0.43522087,0.34700313,0.0972836,-0.06899387,0.13219948
0.74509805,0.26666668,0.30980393,0.7019608,0.29803923,0.3137255,0.7101563,0.42601472,0.19183946,0.6046643,0.36273128,0.16334218,0.4695158,0.3850455,0.09729648,-0.06469205,0.15038332
0.63529414,0.23921569,0.27058825,0.60784316,0.2509804,0.27058825,0.6067554,0.37523463,0.16878499,0.50594133,0.3128884,0.14074092,0.4095503,0.3282651,0.10190183,-0.061908007,0.12984733
0.64705884,0.23529412,0.2627451,0.6039216,0.24705882,0.26666668,0.61660486,0.37198666,0.16211651,0.5141687,0.31018877,0.1351842,0.40883985,0.32434353,0.08975291,-0.06312995,0.13148248
0.6627451,0.22352941,0.27058825,0.61960787,0.2509804,0.25490198,0.63036805,0.36560032,0.16642416,0.52578354,0.30494347,0.13881268,0.40750942,0.32963374,0.09382433,-0.053963065,0.1160893
0.6509804,0.22745098,0.28627452,0.61960787,0.25490198,0.28627452,0.62099296,0.37048674,0.1788626,0.51780605,0.30892506,0.14914201,0.4099091,0.33470353,0.10180181,-0.054023087,0.13713251
0.654902,0.16470589,0.23529412,0.61960787,0.2,0.23921569,0.6168696,0.3040412,0.13857345,0.5100385,0.25138655,0.11457493,0.35860175,0.29204002,0.10956937,-0.05138655,0.124640755
0.60784316,0.28627452,0.3019608,0.5686275,0.29411766,0.29411766,0.58732843,0.41964018,0.19549456,0.4945176,0.35332778,0.16460212,0.4391074,0.35247844,0.07410988,-0.05921012,0.12951554
0.63529414,0.21960784,0.25882354,0.59607846,0.23921569,0.25882354,0.60461366,0.35514104,0.15933701,0.5032489,0.29560086,0.13262382,0.39404187,0.3165004,0.092829585,-0.056385174,0.12619972
0.6431373,0.20784314,0.23137255,0.6,0.23137255,0.23529412,0.6091684,0.3401034,0.13817298,0.5064983,0.28278187,0.114885114,0.38272724,0.3100259,0.09350175,-0.05140932,0.120409004
0.6431373,0.26666668,0.30980393,0.6156863,0.29411766,0.31764707,0.6182029,0.40939552,0.19825184,0.5204482,0.34465894,0.16690283,0.4385434,0.36418197,0.09523809,-0.05054128,0.15074424
0.023529412,0.047058824,0.047058824,0.011764706,0.02745098,0.039215688,0.027498744,0.055992,0.035043336,0.011026058,0.022450883,0.014051183,0.048421837,0.024965491,0.00073864777,0.0050000977,0.025164504
0.047058824,0.105882354,0.13333334,0.03529412,0.078431375,0.08627451,0.058227748,0.1307577,0.09941238,0.03325485,0.07467794,0.056776095,0.11307471,0.06982667,0.0020392686,0.0037534386,0.029498417
0.047058824,0.08235294,0.078431375,0.02745098,0.047058824,0.05882353,0.05319059,0.098125584,0.05807091,0.027602063,0.050920073,0.030134596,0.085680455,0.043739606,-0.00015108287,-0.0038612485,0.028688934
0.07058824,0.10980392,0.11372549,0.043137256,0.078431375,0.07450981,0.07854765,0.13402402,0.08366626,0.04545537,0.07755944,0.048417497,0.118593924,0.070644714,-0.002318114,0.000871934,0.02609231
0.09411765,0.12941177,0.15686275,0.06666667,0.09803922,0.105882354,0.103807166,0.16450651,0.114714384,0.065815486,0.104299895,0.07273085,0.14800684,0.091935694,0.00085118413,-0.006260678,0.033151507
0.019607844,0.043137256,0.043137256,0.011764706,0.015686275,0.023529412,0.02343885,0.0510064,0.032246377,0.0089095,0.019388389,0.01225739,0.043791067,0.015418825,0.002855206,-0.0037021134,0.0112720225
0.03137255,0.050980393,0.0627451,0.015686275,0.03529412,0.019607844,0.03580699,0.06407445,0.04624864,0.015684249,0.028066017,0.020257922,0.056777768,0.029992944,0.000002026558,0.0072281025,-0.00065007806
0.043137256,0.09803922,0.10980392,0.02745098,0.06666667,0.07450981,0.052695725,0.11814884,0.08203187,0.029081123,0.06520265,0.045270823,0.10162586,0.058895685,-0.0016301423,0.0014640167,0.029238984
0.06666667,0.08235294,0.08627451,0.050980393,0.05490196,0.0627451,0.0713484,0.10296002,0.062607735,0.038314424,0.055290017,0.033620648,0.09332596,0.054634508,0.012665968,-0.00038805604,0.029124454
0.023529412,0.0627451,0.05882353,0.007843138,0.043137256,0.023529412,0.029354429,0.07255839,0.04433272,0.013352473,0.033004694,0.020165661,0.061335333,0.03421804,-0.0055093355,0.010132562,0.0033637509
0.06666667,0.10980392,0.11764706,0.047058824,0.078431375,0.08627451,0.075248204,0.13420403,0.08679788,0.043491717,0.07756682,0.050167162,0.1182473,0.072327845,0.003567107,0.0008645579,0.03610735
0.03529412,0.05490196,0.06666667,0.019607844,0.023529412,0.03137255,0.03986689,0.06906004,0.049045604,0.018143002,0.031428497,0.022320138,0.06140854,0.02326196,0.0014648419,-0.007899085,0.009052413
0.03137255,0.05490196,0.05490196,0.011764706,0.015686275,0.023529412,0.035618544,0.0659632,0.040637262,0.015746664,0.029161789,0.017965399,0.057683393,0.015418825,-0.003981958,-0.013475513,0.0055640135
0.07450981,0.12941177,0.13333334,0.05882353,0.105882354,0.09019608,0.08470046,0.15639523,0.098637596,0.051392626,0.094893955,0.059849087,0.13698283,0.0947451,0.0074309036,0.010988399,0.030346993
0.03529412,0.078431375,0.101960786,0.023529412,0.05490196,0.0627451,0.04371793,0.097596094,0.07596213,0.022562085,0.050367698,0.039202776,0.084579624,0.04879843,0.0009673275,0.004534263,0.023542326
0.03137255,0.047058824,0.05882353,0.023529412,0.023529412,0.03137255,0.035283763,0.05972805,0.043205045,0.01492775,0.025269566,0.018279063,0.053338233,0.024095686,0.008601662,-0.0017401539,0.013093488
0.06666667,0.08627451,0.10980392,0.043137256,0.05882353,0.07058824,0.07305775,0.1114025,0.08007627,0.04022155,0.061332047,0.04408556,0.10098865,0.056338042,0.0029157065,-0.0025085174,0.02650268
0.03137255,0.09019608,0.101960786,0.015686275,0.05882353,0.06666667,0.04103926,0.10753845,0.07668457,0.021849025,0.057252746,0.04082635,0.09117307,0.050218824,-0.0061627496,0.0015707836,0.02584032
0.015686275,0.078431375,0.12941177,0.019607844,0.05490196,0.07450981,0.02769515,0.10013459,0.09739022,0.014289823,0.05166629,0.05025028,0.08453582,0.048814118,0.0053180205,0.0032356717,0.024259526
0.07058824,0.105882354,0.13333334,0.05490196,0.08627451,0.09803922,0.07944778,0.13459292,0.0979326,0.046241008,0.07833714,0.056999728,0.120222196,0.08045412,0.0086609535,0.007937372,0.04103949
0.039215688,0.08627451,0.08627451,0.019607844,0.05490196,0.050980393,0.0468777,0.1020128,0.064492755,0.024554363,0.053433917,0.03378106,0.08758213,0.047115292,-0.0049465187,0.0014680438,0.017199334
0.015686275,0.05490196,0.05882353,0.011764706,0.02745098,0.03137255,0.021709085,0.064225614,0.044508778,0.009221281,0.027280858,0.018905815,0.053763043,0.024399215,0.0025434252,0.00017012283,0.012466736
0.08235294,0.101960786,0.11372549,0.05882353,0.07450981,0.078431375,0.08858566,0.12888725,0.082609154,0.051024504,0.07423784,0.047582094,0.116977856,0.07145804,0.0077990256,0.00027196854,0.030849282
0.08235294,0.12156863,0.11764706,0.05882353,0.09803922,0.09411765,0.0902529,0.1473424,0.08628716,0.053662945,0.08760746,0.05130498,0.13079698,0.08941883,0.005160585,0.010431759,0.042812668
0.015686275,0.039215688,0.039215688,0.0,0.015686275,0.011764706,0.019378953,0.046020802,0.029449413,0.0069414163,0.016484356,0.010548591,0.039160293,0.012068236,-0.0069414163,-0.0007980801,0.0012161154
0.078431375,0.1254902,0.1254902,0.050980393,0.09019608,0.08627451,0.08747668,0.15186882,0.09246238,0.05241656,0.09100072,0.055404022,0.1338899,0.08157569,-0.0014361665,-0.00080464035,0.03087049
0.019607844,0.05882353,0.05490196,0.007843138,0.03137255,0.023529412,0.025294531,0.06757279,0.041535757,0.011071095,0.029575752,0.018179674,0.056704555,0.025803924,-0.0032279575,0.0017967988,0.0053497385
0.047058824,0.078431375,0.08627451,0.02745098,0.050980393,0.050980393,0.053379036,0.09623684,0.06368228,0.027575228,0.049715266,0.03289781,0.08477483,0.04597804,-0.00012424774,0.0012651272,0.018082581
0.06666667,0.105882354,0.101960786,0.039215688,0.07450981,0.05490196,0.07401331,0.1274,0.07509932,0.042157985,0.072567046,0.042776577,0.11227388,0.06559059,-0.0029422976,0.0019427612,0.012125384
